RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,786565,718772.8,506038.8,17832,129014.9,16885.72,,,,49294.69
100,1,1082,1430.365,3.818,,,,,,,
100,2,525,678.443,4.333,,,,,,,
100,3,368,630.158,5.277,16,107.819,5.901,,,,
100,4,254,327.193,1.502,,,,,,,
100,5,1346,1816.228,3.024,,,,,,,
100,6,1132,1434.054,2.100,32,224.135,7.818,,,,
90,0,786649,806026.9,4403706,16,114.158,1.505,9,138481.9,20864103,230478.0
90,1,1486,1917.798,1.902,,,,,,,
90,2,1850,2628.250,2.836,,,,,,,
90,3,1053,1303.811,1.724,,,,,,,
90,4,805,941.997,1.381,,,,,,,
90,5,742,1041.364,3.462,,,,,,,
90,6,200,238.517,2.072,,,,,,,
80,0,786753,806865.6,3432366,8,63.207,0.492,13,187714.4,40799786,231390.0
80,1,1582,2256.596,30.672,,,,,,,
80,2,1635,1983.951,1.689,,,,,,,
80,3,1192,1614.684,2.396,,,,,,,
80,4,674,939.410,5.536,,,,,,,
80,5,549,699.426,3.124,,,,,,,
80,6,333,428.532,2.898,,,,,,,
70,0,786499,822519.5,3965572,12,99.053,1.194,10,137047.1,32859197,236675.7
70,1,2678,2984.519,9.697,,,,,,,
70,2,1929,2491.578,1.770,,,,,,,
70,3,1161,1621.333,3.967,16,138.246,23.912,,,,
70,4,764,1135.651,3.293,31,228.462,11.420,,,,
70,5,801,964.230,1.002,,,,,,,
70,6,366,418.875,1.039,,,,,,,
60,0,995317,1068056,2988527,57,415.965,8.323,13,247563.7,225992738,356080.3
60,1,788,1040.897,3.382,,,,,,,
60,2,577,616.145,3.585,,,,,,,
60,3,3950,4073.516,35.733,,,,,,,
60,4,2305,3036.358,14.573,,,,,,,
60,5,1731,2225.086,2.743,,,,,,,
60,6,1399,1730.645,2.348,31,207.656,5.510,,,,
50,0,1048764,1144723,5394946,67,469.297,6.666,12,230824.9,68274582,400338.3
50,1,2049,2533.392,1.789,,,,,,,
50,2,1561,2096.538,2.209,,,,,,,
50,3,1485,1893.388,2.735,,,,,,,
50,4,1088,1354.105,2.437,,,,,,,
50,5,875,925.607,2.075,,,,,,,
50,6,241,331.382,6.968,,,,,,,
40,0,1048912,1155798,3517378,18,147.466,14.258,10,124375.2,30978908,397658.0
40,1,4189,4432.510,331.275,,,,,,,
40,2,1708,2679.032,2.826,,,,,,,
40,3,2110,2726.317,77.330,,,,,,,
40,4,1713,2137.434,2.498,,,,,,,
40,5,1782,1544.795,2.901,8,57.919,2.485,,,,
40,6,908,1284.917,4.162,33,240.956,10.476,,,,
30,0,1048914,1151145,3505890,18,152.919,17.444,6,84906.68,19585474,395575.3
30,1,1962,2404.705,2.440,,,,,,,
30,2,1142,1771.383,3.681,,,,,,,
30,3,1080,1356.393,2.392,,,,,,,
30,4,874,1094.095,1.981,,,,,,,
30,5,861,1180.968,2.786,,,,,,,
30,6,1115,1371.301,2.264,34,211.755,0.456,,,,
20,0,1048910,1163514,3373538,18,127.603,1.181,2,15492.67,12447.42,399991.1
20,1,993,1340.213,2.186,,,,,,,
20,2,2079,3203.839,584.255,,,,,,,
20,3,1893,2312.860,1.956,,,,,,,
20,4,1473,1803.681,2.247,9,64.468,2.496,,,,
20,5,996,1263.554,2.808,,,,,,,
20,6,350,386.610,1.607,,,,,,,
10,0,1048914,1160502,3529000,18,132.971,2.829,,,,395930.4
10,1,1977,2311.803,0.866,,,,,,,
10,2,1208,1692.847,2.082,,,,,,,
10,3,1204,1465.099,0.851,,,,,,,
10,4,766,936.071,1.298,,,,,,,
10,5,173,270.962,4.702,7,50.452,3.080,,,,
10,6,239,304.275,4.652,,,,,,,
5,0,1048760,1153528,4555284,18,151.408,16.609,,,,390887.3
5,1,1708,2151.583,2.852,,,,,,,
5,2,1072,1443.924,2.504,,,,,,,
5,3,992,1283.600,2.866,,,,,,,
5,4,629,773.432,1.182,,,,,,,
5,5,532,699.433,2.317,,,,,,,
5,6,106,132.994,0.303,,,,,,,
